l721,u314,SURVIVED
l3464,u314,SURVIVED
l3628,u314,SURVIVED
u503,u314,SURVIVED
l2729,u314,SURVIVED
l2060,u314,SURVIVED
l1229,u314,SURVIVED
l874,u314,SURVIVED
l437,u314,SURVIVED
l2089,u314,SURVIVED
l546,u314,SURVIVED
l2632,u314,SURVIVED
u708,u314,SURVIVED
l3609,u314,SURVIVED
l422,u314,SURVIVED
l1773,u314,SURVIVED
u653,u314,SURVIVED
l616,u314,SURVIVED
l736,u314,SURVIVED
l1270,u314,SURVIVED
l3166,u314,SURVIVED
u833,u314,SURVIVED
l436,u314,SURVIVED
l2617,u314,SURVIVED
l667,u314,SURVIVED
u529,u314,SURVIVED
l3502,u314,SURVIVED
u1323,u314,SURVIVED
u1701,u314,SURVIVED
u1628,u314,SURVIVED
u547,u314,SURVIVED
l1787,u314,SURVIVED
l1261,u314,SURVIVED
l2852,u314,SURVIVED
l3364,u314,SURVIVED
u672,u314,SURVIVED
u1623,u314,SURVIVED
u1638,u314,SURVIVED
l441,u314,SURVIVED
l538,u314,SURVIVED
u515,u314,SURVIVED
u1029,u314,SURVIVED
l3434,u314,SURVIVED
l2175,u314,SURVIVED
l1260,u314,SURVIVED
l3134,u314,SURVIVED
l3516,u314,SURVIVED
u548,u314,SURVIVED
u1337,u314,SURVIVED
l740,u314,SURVIVED
l1251,u314,SURVIVED
l755,u314,SURVIVED
l2621,u314,SURVIVED
l768,u314,SURVIVED
l3987,u314,SURVIVED
l3387,u314,SURVIVED
l2833,u314,SURVIVED
l2834,u314,SURVIVED
l2616,u314,SURVIVED
l3373,u314,SURVIVED
l1804,u314,SURVIVED
u1472,u314,SURVIVED
u1615,u314,SURVIVED
u1300,u314,SURVIVED
l1437,u314,SURVIVED
l908,u314,SURVIVED
l661,u314,SURVIVED
u756,u314,SURVIVED
l430,u314,SURVIVED
l730,u314,SURVIVED
l2478,u314,SURVIVED
u468,u314,SURVIVED
l3432,u314,SURVIVED
l373,u314,SURVIVED
l839,u314,SURVIVED
l1633,u314,SURVIVED
l673,u314,SURVIVED
l3458,u314,SURVIVED
l2613,u314,SURVIVED
l3089,u314,SURVIVED
l1806,u314,SURVIVED
l3441,u314,SURVIVED
u1189,u314,SURVIVED
l3132,u314,SURVIVED
l527,u314,SURVIVED
l597,u314,SURVIVED
u1405,u314,SURVIVED
l664,u314,SURVIVED
u687,u314,SURVIVED
l3239,u314,SURVIVED
l3975,u314,SURVIVED
u894,u314,SURVIVED
u594,u314,SURVIVED
l881,u314,SURVIVED
l676,u314,SURVIVED
l445,u314,SURVIVED
u906,u314,SURVIVED
l1807,u314,SURVIVED
l524,u314,SURVIVED
l1797,u314,SURVIVED
l3430,u314,SURVIVED
l3443,u314,SURVIVED
l580,u314,SURVIVED
l907,u314,SURVIVED
u539,u314,SURVIVED
l2096,u314,SURVIVED
l362,u314,SURVIVED
l2177,u314,SURVIVED
l3159,u314,SURVIVED
l758,u314,SURVIVED
l2462,u314,SURVIVED
l3895,u314,SURVIVED
l2326,u314,SURVIVED
u785,u314,SURVIVED
u1330,u314,SURVIVED
l1185,u314,SURVIVED
l2181,u314,SURVIVED
l406,u314,SURVIVED
l2329,u314,SURVIVED
l2375,u314,SURVIVED
l2338,u314,SURVIVED
l3934,u314,SURVIVED
u1515,u314,SURVIVED
l715,u314,SURVIVED
l780,u314,SURVIVED
l2569,u314,SURVIVED
l2407,u314,SURVIVED
u1192,u314,SURVIVED
l434,u314,SURVIVED
u988,u314,SURVIVED
l2831,u314,SURVIVED
l424,u314,SURVIVED
u563,u314,SURVIVED
l1544,u314,SURVIVED
l2066,u314,SURVIVED
l578,u314,SURVIVED
l2832,u314,SURVIVED
l2540,u314,SURVIVED
l3944,u314,SURVIVED
l849,u314,SURVIVED
u881,u314,SURVIVED
l3497,u314,SURVIVED
l2601,u314,SURVIVED
l425,u314,SURVIVED
l725,u314,SURVIVED
l2717,u314,SURVIVED
u1358,u314,SURVIVED
u411,u314,SURVIVED
l734,u314,SURVIVED
l2153,u314,SURVIVED
l3557,u314,SURVIVED
l405,u314,SURVIVED
l338,u314,SURVIVED
l393,u314,SURVIVED
u767,u314,SURVIVED
l1613,u314,SURVIVED
l3352,u314,SURVIVED
l2337,u314,SURVIVED
l2715,u314,SURVIVED
l2568,u314,SURVIVED
l876,u314,SURVIVED
l329,u314,SURVIVED
l588,u314,SURVIVED
l751,u314,SURVIVED
l357,u314,SURVIVED
l1186,u314,SURVIVED
u652,u314,SURVIVED
l694,u314,SURVIVED
l1527,u314,SURVIVED
l763,u314,SURVIVED
u449,u314,SURVIVED
l490,u314,SURVIVED
u1076,u314,SURVIVED
l1777,u314,SURVIVED
l2471,u314,SURVIVED
u1376,u314,SURVIVED
l326,u314,SURVIVED
l2521,u314,SURVIVED
l2619,u314,SURVIVED
l1775,u314,SURVIVED
l3450,u314,SURVIVED
u397,u314,SURVIVED
u844,u314,SURVIVED
l2048,u314,SURVIVED
l355,u314,SURVIVED
l2183,u314,SURVIVED
l2742,u314,SURVIVED
u613,u314,SURVIVED
l2252,u314,SURVIVED
l2224,u314,SURVIVED
l3139,u314,SURVIVED
l803,u314,SURVIVED
l3422,u314,SURVIVED
l2714,u314,SURVIVED
l683,u314,SURVIVED
l532,u314,SURVIVED
u1647,u314,SURVIVED
l423,u314,SURVIVED
u696,u314,SURVIVED
u545,u314,SURVIVED
l2850,u314,SURVIVED
u1632,u314,SURVIVED
