ID,User_ID,Game_ID,Points,Role,Active
5779,5,1183,0,ATTACKER,1
5780,6,1183,0,DEFENDER,1
5781,3,1184,0,ATTACKER,1
5782,4,1184,0,DEFENDER,1
5783,100,1184,0,OBSERVER,1
5784,5,1184,0,ATTACKER,1
5785,6,1184,0,DEFENDER,1
5786,3,1185,0,ATTACKER,1
5787,4,1185,0,DEFENDER,1
5788,100,1185,0,OBSERVER,1
5789,5,1185,0,ATTACKER,1
5790,6,1185,2,DEFENDER,1
5791,3,1186,0,ATTACKER,1
5792,4,1186,0,DEFENDER,1
5793,100,1186,0,OBSERVER,1
5794,5,1186,0,ATTACKER,1
5795,6,1186,2,DEFENDER,1
5796,3,1187,0,ATTACKER,1
5797,4,1187,0,DEFENDER,1
5798,100,1187,0,OBSERVER,1
5799,5,1187,0,ATTACKER,1
5800,6,1187,3,DEFENDER,1
5801,3,1188,0,ATTACKER,1
5802,4,1188,0,DEFENDER,1
5803,100,1188,0,OBSERVER,1
5804,5,1188,0,ATTACKER,1
5805,6,1188,1,DEFENDER,1
5806,3,1189,0,ATTACKER,1
5807,4,1189,0,DEFENDER,1
5808,100,1189,0,OBSERVER,1
5809,5,1189,0,ATTACKER,1
5810,6,1189,3,DEFENDER,1
5811,3,1190,0,ATTACKER,1
5812,4,1190,0,DEFENDER,1
5813,100,1190,0,OBSERVER,1
5814,5,1190,0,ATTACKER,1
5815,6,1190,3,DEFENDER,1
5816,3,1191,0,ATTACKER,1
5817,4,1191,0,DEFENDER,1
5818,100,1191,0,OBSERVER,1
5819,5,1191,0,ATTACKER,1
5820,6,1191,0,DEFENDER,1
5821,3,1192,0,ATTACKER,1
5822,4,1192,0,DEFENDER,1
5823,100,1192,0,OBSERVER,1
5824,5,1192,0,ATTACKER,1
5825,6,1192,0,DEFENDER,1
5826,3,1193,0,ATTACKER,1
5827,4,1193,0,DEFENDER,1
5828,100,1193,0,OBSERVER,1
5829,5,1193,0,ATTACKER,1
5830,6,1193,0,DEFENDER,1
5831,3,1194,0,ATTACKER,1
5832,4,1194,0,DEFENDER,1
5833,100,1194,0,OBSERVER,1
5834,5,1194,0,ATTACKER,1
5835,6,1194,0,DEFENDER,1
5836,3,1195,0,ATTACKER,1
5837,4,1195,0,DEFENDER,1
5838,100,1195,0,OBSERVER,1
5839,5,1195,0,ATTACKER,1
5840,6,1195,0,DEFENDER,1
