ID,User_ID,Game_ID,Points,Role,Active
1149,110,325,0,DEFENDER,1
1150,105,319,0,ATTACKER,1
1151,103,320,0,ATTACKER,1
1152,107,322,0,ATTACKER,1
1153,6,321,1,DEFENDER,1
1154,5,324,0,ATTACKER,1
1155,6,323,4,DEFENDER,1
1156,6,327,9,DEFENDER,1
1157,5,325,0,ATTACKER,1
1158,5,326,0,ATTACKER,1
1159,3,328,0,ATTACKER,1
1160,3,329,0,ATTACKER,1
1161,4,328,0,DEFENDER,1
1162,4,329,0,DEFENDER,1
1163,3,330,0,ATTACKER,1
1164,101,328,0,OBSERVER,1
1165,101,329,0,OBSERVER,1
1166,4,330,0,DEFENDER,1
1167,101,330,0,OBSERVER,1
1168,3,331,0,ATTACKER,1
1169,3,332,0,ATTACKER,1
1170,4,331,0,DEFENDER,1
1171,4,332,0,DEFENDER,1
1172,101,331,0,OBSERVER,1
1173,101,332,0,OBSERVER,1
1174,3,333,0,ATTACKER,1
1175,4,333,0,DEFENDER,1
1176,3,334,0,ATTACKER,1
1177,3,335,0,ATTACKER,1
1178,101,333,0,OBSERVER,1
1179,4,334,0,DEFENDER,1
1180,4,335,0,DEFENDER,1
1181,101,334,0,OBSERVER,1
1182,101,335,0,OBSERVER,1
1183,3,336,0,ATTACKER,1
1184,4,336,0,DEFENDER,1
1185,101,336,0,OBSERVER,1
1186,110,329,0,DEFENDER,1
1187,108,328,3,DEFENDER,1
1188,104,331,5,DEFENDER,1
1189,107,334,0,ATTACKER,1
1190,105,333,0,ATTACKER,1
1191,102,330,0,DEFENDER,1
1192,103,332,0,ATTACKER,1
1193,106,336,0,DEFENDER,1
1194,112,335,0,DEFENDER,1
1195,111,329,0,ATTACKER,1
1196,109,328,0,ATTACKER,1
1197,113,335,0,ATTACKER,1
1198,5,331,0,ATTACKER,1
1199,6,332,4,DEFENDER,1
1200,6,333,3,DEFENDER,1
1201,6,334,1,DEFENDER,1
1202,5,336,0,ATTACKER,1
1203,5,330,0,ATTACKER,1
1204,3,337,0,ATTACKER,1
1205,4,337,0,DEFENDER,1
1206,153,337,0,DEFENDER,1
1207,5,337,0,ATTACKER,1
1208,3,338,0,ATTACKER,1
1209,4,338,0,DEFENDER,1
1210,101,338,0,OBSERVER,1
1211,3,339,0,ATTACKER,1
1212,4,339,0,DEFENDER,1
1213,101,339,0,OBSERVER,1
1214,3,340,0,ATTACKER,1
1215,4,340,0,DEFENDER,1
1216,101,340,0,OBSERVER,1
1217,3,341,0,ATTACKER,1
1218,4,341,0,DEFENDER,1
1219,101,341,0,OBSERVER,1
1220,3,342,0,ATTACKER,1
1221,4,342,0,DEFENDER,1
1222,3,343,0,ATTACKER,1
1223,101,342,0,OBSERVER,1
1224,4,343,0,DEFENDER,1
1225,3,344,0,ATTACKER,1
1226,3,345,0,ATTACKER,1
1227,101,343,0,OBSERVER,1
1228,4,344,0,DEFENDER,1
1229,4,345,0,DEFENDER,1
1230,101,344,0,OBSERVER,1
1231,101,345,0,OBSERVER,1
1232,3,346,0,ATTACKER,1
1233,4,346,0,DEFENDER,1
1234,101,346,0,OBSERVER,1
1235,120,338,0,DEFENDER,1
1236,116,341,1,DEFENDER,1
1237,121,339,0,ATTACKER,1
1238,114,340,1,DEFENDER,1
1239,124,344,0,DEFENDER,1
1240,123,342,0,ATTACKER,1
1241,122,345,0,DEFENDER,1
1242,118,343,0,DEFENDER,1
1243,125,346,0,ATTACKER,1
1244,117,341,0,ATTACKER,1
1245,115,340,0,ATTACKER,1
1246,119,343,0,ATTACKER,1
1247,5,338,0,ATTACKER,1
1248,6,342,3,DEFENDER,1
1249,6,339,3,DEFENDER,1
1250,5,344,0,ATTACKER,1
1251,5,345,0,ATTACKER,1
1252,6,346,8,DEFENDER,1
1253,121,345,0,ATTACKER,1
1254,3,347,0,ATTACKER,1
1255,4,347,0,DEFENDER,1
1256,101,347,0,OBSERVER,1
1257,3,348,0,ATTACKER,1
1258,4,348,0,DEFENDER,1
1259,101,348,0,OBSERVER,1
1260,3,349,0,ATTACKER,1
1261,3,350,0,ATTACKER,1
1262,4,349,0,DEFENDER,1
1263,3,352,0,ATTACKER,1
1264,3,351,0,ATTACKER,1
1265,3,353,0,ATTACKER,1
1266,4,350,0,DEFENDER,1
1267,101,349,0,OBSERVER,1
1268,4,352,0,DEFENDER,1
1269,4,351,0,DEFENDER,1
1270,4,353,0,DEFENDER,1
1271,3,354,0,ATTACKER,1
1272,101,350,0,OBSERVER,1
1273,101,352,0,OBSERVER,1
1274,101,351,0,OBSERVER,1
1275,101,353,0,OBSERVER,1
1276,4,354,0,DEFENDER,1
1277,3,355,0,ATTACKER,1
1278,101,354,0,OBSERVER,1
1279,4,355,0,DEFENDER,1
1280,101,355,0,OBSERVER,1
1281,117,347,0,ATTACKER,1
1282,118,348,0,DEFENDER,1
1283,116,355,0,DEFENDER,1
1284,119,354,0,ATTACKER,1
1285,114,353,0,DEFENDER,1
1286,122,352,0,DEFENDER,1
1287,115,351,0,ATTACKER,1
1288,124,350,0,DEFENDER,1
1289,120,349,2,DEFENDER,1
1290,123,352,0,ATTACKER,1
1291,121,349,0,ATTACKER,1
1292,125,350,0,ATTACKER,1
1293,6,347,2,DEFENDER,1
1294,5,348,0,ATTACKER,1
1295,5,355,0,ATTACKER,1
1296,6,354,0,DEFENDER,1
1297,5,353,0,ATTACKER,1
1298,6,351,0,DEFENDER,1
